category,description_cost,description_id,heatgenerated,instability,description_details,accuracymodifier,additionalimpactvfx,additionalimpactvfxscalex,additionalimpactvfxscaley,additionalimpactvfxscalez,aibattlevalue,alwaysindirectvisuals,ammocategoryid,ammunitiontypeid,amsdamage,amshitchance,aoecapable,aoedamage,aoeheatdamage,aoeinstability,aoerange,aparmorshardsmod,apcriticalchancemultiplier,apdamage,apmaxarmorthickness,armordamagemodifier,canbeexhaustedat,canthitunaffecedbypathing,chassistagsaccuracymodifiers_unit_powerarmor,chassistagsaccuracymodifiers_unit_vtol,clearminefieldradius,clusteringmodifier,colorchangerule,colorspeedchange,colorstable,criticalchancemultiplier,criticaldamagemodifier,damagemultiplier,damagepershot,damagevariance,description_name,description_purchasable,description_rarity,description_uiname,directfiremodifier,distantvariance,distantvariancereversed,evasivepipsignored,firedurationwithoutforest,fireonsuccesshit,fireterraincellradius,fireterrainchance,fireterrainstrength,flatjammingchance,hasshells,heatdamagepershot,heatgeneratedmodifier,hideifonlyvariant,hitgenerator,indirectfirecapable,isdamagemodifier,isdamagevariation,isstabilityvariation,longrange,maxmissradius,maxrange,maxshellsdistance,middlerange,minefield_aoedamage,minefield_aoeheat,minefield_aoeinstability,minefield_aoerange,minefield_canthitunaffecedbypathing,minefield_chance,minefield_count,minefield_damage,minefield_firedurationwithoutforest,minefield_fireonsuccesshit,minefield_fireterraincellradius,minefield_fireterrainchance,minefield_fireterrainstrength,minefield_heat,minefield_installcellrange,minefield_sfx,minefield_statuseffects,minefield_vfxmindistance,minefield_vfxprefab,minmissradius,minrange,minshellsdistance,missilehealth,projectilescale_x,projectilescale_y,projectilescale_z,projectilespeedmultiplier,projectilespershot,refiremodifier,shellsradius,shortrange,shotswhenfired,spreadrange,statuseffects,streak,tempdesignmaskcellradius,tempdesignmaskonimpact,tempdesignmaskonimpactturns,type,unguided,unseparateddamagemult,weaponeffectid
Narc,0,Ammunition_Narc,0,,Short range missiles that deploy a targeting beacon that increases damage from subsequent missile attacks.,,,,,,,,Narc,Normal,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Narc Beacon Ammo,0,0,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POD,0,Ammunition_PODS,0,,Small caliber ammunition designed for long range fire in an AC/2.,,,,,,,,,,,,,,,,,,,,,1,,,-50,,,,,,,,1,,,,AC/2 Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
Plasma,0,Ammunition_Plasma,0,,GAUSS Ammo,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Plasma Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
ProtoAC2,0,Ammunition_ProtoAC2,0,,Small caliber ammunition designed for long range fire in an Proto AC/2.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Proto AC/2 Ammo,0,0,Std,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
ProtoAC4,0,Ammunition_ProtoAC4,0,,Small caliber ammunition designed for long range fire in an Proto AC/4.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Proto AC/4 Ammo,0,0,Std,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
ProtoAC8,0,Ammunition_ProtoAC8,0,,Small caliber ammunition designed for long range fire in an Proto AC/8.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Proto AC/8 Ammo,0,0,sTD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC10,0,Ammunition_RAC10_Caseless,0,,"Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#FAED39"",""I"":5}]",,1,0.85,,,Rotary AC/10 Ammo,0,0,CL,,,,,,,,,,0.14,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC10,0,Ammunition_RAC10,0,,"Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Rotary AC/10 Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC2,0,Ammunition_RAC2_Caseless,0,,Small caliber ammunition designed for long range fire in an AC/2.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#FAED39"",""I"":5}]",,1,0.85,,,Rotary AC/2 Ammo,0,0,CL,,,,,,,,,,0.1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC2,0,Ammunition_RAC2,0,,Small caliber ammunition designed for long range fire in an AC/2.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Rotary AC/2 Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC20,0,Ammunition_RAC20_Caseless,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#FAED39"",""I"":5}]",,1,0.85,,,Rotary AC/20 Ammo,0,0,CL,,,,,,,,,,0.16,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC20,0,Ammunition_RAC20,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Rotary AC/20 Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC5,0,Ammunition_RAC5_Caseless,0,,"Moderate caliber rounds, suitable for long range fire in an AC/5.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#FAED39"",""I"":5}]",,1,0.85,,,Rotary AC/5 Ammo,0,0,CL,,,,,,,,,,0.12,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAC5,0,Ammunition_RAC5,0,,"Moderate caliber rounds, suitable for long range fire in an AC/5.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Rotary AC/5 Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RAPLBGR,0,Ammunition_RAPLBGR,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,R-AP-LBGR Ammo,0,0,Normal,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
Railgun,0,Ammunition_Railgun,0,,GAUSS Ammo,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Railgun Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RifleHeavy,0,Ammunition_RifleHeavy_APFSDS,0,,"This is a kinetic energy penetrator, it's damage is velocity dependant so it decreases with range. The great importance of shot placement is abstracted with variable damage.",,,,,,,,,,,,,,,,,0.3,0.05,,45,1.6,,,,,,,t0,5,"[{""C"":""#30723F"",""I"":5}]",0.25,1,,,25,Heavy Rifle Ammo,0,0,APFSDS,,0.5,,,,,,,,,,,1,,,,0.7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,0.75,,,,,,,,,,,,,Normal,,,
RifleHeavy,0,Ammunition_RifleHeavy,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#584242"",""I"":5}]",,1,,,,Heavy Rifle Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RifleLight,0,Ammunition_RifleLight_APFSDS,0,,"This is a kinetic energy penetrator, it's damage is velocity dependant so it decreases with range. The great importance of shot placement is abstracted with variable damage.",,,,,,,,,,,,,,,,,0.3,0.05,,22.5,1.6,,,,,,,t0,5,"[{""C"":""#30723F"",""I"":5}]",0.25,1,,,10,Light Rifle Ammo,0,0,APFSDS,,0.5,,,,,,,,,,,1,,,,0.7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,0.75,,,,,,,,,,,,,Normal,,,
RifleLight,0,Ammunition_RifleLight,0,,"Moderate caliber rounds, suitable for long range fire in an AC/5.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#584242"",""I"":5}]",,1,,,,Light Rifle Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RifleMedium,0,Ammunition_RifleMedium_APFSDS,0,,"This is a kinetic energy penetrator, it's damage is velocity dependant so it decreases with range. The great importance of shot placement is abstracted with variable damage.",,,,,,,,,,,,,,,,,0.3,0.075,,33.75,1.6,,,,,,,t0,5,"[{""C"":""#30723F"",""I"":5}]",0.25,1,,,20,Medium Rifle Ammo,0,0,APFSDS,,0.5,,,,,,,,,,,1,,,,0.7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.75,0.75,,,,,,,,,,,,,Normal,,,
RifleMedium,0,Ammunition_RifleMedium,0,,"Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#584242"",""I"":5}]",,1,,,,Medium Rifle Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RiflePot,0,Ammunition_RiflePot,0,,Small caliber ammunition designed for long range fire in an AC/2.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#584242"",""I"":5}]",,1,,,,Potato Rifle Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
Rocket,0,Ammunition_Rocket,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,LRM Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
RocketMine,0,Ammunition_RocketMine,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",0,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,LRM Ammo,0,0,Mine,,,,,,1,,,,,,,1,1,,,1,,,,40,,,,2,0,2,30,1,0.44,2,2,0,1,,0.01,0,0,6,enum:AudioEventList_explosion.explosion_propane_tank,[],30,vfxNstPrtl_vehicleCrushed_A,10,,,,,,,,,,,,,120,,,,,,Normal,,,
SRM,0,Ammunition_SRM_Tandem,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",,,,,,50,,,,,,,,,,,,,4,,1,,,,,,,t0,,"[{""C"":""#EE82EE"",""I"":5}]",,1,0.5,,,Tandem Charge SRM Ammo,0,0,Tandem,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
SRM,0,Ammunition_SRM_MagPulse,0,,"Short range missiles, inferno.",0,,,,,90,,,,,,,,,,,,,,,1,,,,,,,t0,,"[{""C"":""#ff0066"",""I"":5}]",,1,0.3,,,Inferno SRM Ammo,0,0,EMP,,,,,,,,,,,,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,"[{""Description"":{""Details"":""This unit got by a EMP."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_MagPulse_Heat"",""Name"":""MagPulse""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Int_Multiply_Float"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""EM Interference reduces sensor efficiency."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""Effect_MagPulse_ECM"",""Name"":""SENSORS IMPAIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""2"",""operation"":""Int_Add"",""statName"":""LV_ECM_JAMMED""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
SRM,0,Ammunition_SRM_LK,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",-1,,,,,,,,,,0.4,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#00BFFF"",""I"":5}]",,1,,,,SRM Ammo,0,0,L-K,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
SRM,0,Ammunition_SRM_Deadfire,0,2,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",1,,,,,70,,,,,-0.25,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#7F1D37"",""I"":5}]",,1,1.5,,,Deadfire SRM Ammo,0,0,Deadfire,,,,,,,,,,,,,1,,,,1,,,-90,,-120,,-60,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,-30,,,,,,,,Normal,1,,
SRM,0,Ammunition_SRM_ArtemisIV,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",-1,,,,,90,,,,,,,,,,,,,,,1,,,,,,4,t0,5,"[{""C"":""#1813B2"",""I"":5}]",,1,,,,SRM Ammo,0,0,ARTIV,,,,1,,,,,,,,,1,,Cluster,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
SRM,0,Ammunition_SRM_AX,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",1,,,,,50,,,,,,,,,,,,,,,1.5,,,,,,,t0,5,"[{""C"":""#1D7F23"",""I"":5}]",,1,,0,,SRM Ammo,0,0,AX,,,,,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,"[{""Description"":{""Details"":""This unit is coated with corrosive Acid. It will take increased Damage."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_AcidSRM"",""Name"":""Acid""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.01"",""operation"":""Float_Add"",""statName"":""DamageReductionMultiplierAll""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
SRM,0,Ammunition_SRM_AMS,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",,,,,,,,,,5,0.8,,,,,,,,,,1,,,,,,,,,,,1,,,,SRM Ammo,0,0,AMS,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
SRM,0,Ammunition_SRM,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,SRM Ammo,0,0,STD,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
SRM,0,Ammunition_ISRM,0,-1,"Short range missiles, inferno.",0,,,,,90,,,,,,,,,,,,,,,1,,,,,,,t0,,"[{""C"":""#D81919"",""I"":5}]",,1,0.3,,,Inferno SRM Ammo,0,0,Inferno,,,,,1,0,,1,2,,,4,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,"[{""Description"":{""Details"":""This unit is coated with burning chemicals."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoSRMHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
SRMInferno,0,Ammunition_SRMInferno,0,,Inferno SRM Ammo. SHOULD NOT BE PURCHASABLE OR AVAILABLE!!! Inferno Racks should have internal ammo only.,,,,,,,,SRMInferno,Normal,,,,,,,,,,,,1,,,,,,,,,,,1,,,,Inferno SRM Ammo,0,0,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRMInternal,0,Ammunition_SRMInternal,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,SRM Ammo,0,0,STD,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
STREAKLRM,0,Ammunition_LRM_STREAK,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#1B801B"",""I"":5}]",,1,,,,LRM Ammo,0,0,Streak,,,,,,,,,,,,,1,,Streak,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
STREAKMRM,0,Ammunition_MRM_STREAK,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#006400"",""I"":5}]",,1,,,,MRM Ammo,0,0,Streak,,,,,,,,,,,,,1,,Streak,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Normal,,,
STREAKSRM,0,Ammunition_SRM_Streak,0,,"Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#006400"",""I"":5}]",,1,,,,SRM Ammo,0,0,Streak,,,,,,,,,,,,,1,,Streak,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,Normal,,,
STREAK_Generic_Internal,0,Ammunition_STREAK_Generic_Internal,0,,Ammo usable for anything with only internal ammo that you want to have Streak behavior.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#006400"",""I"":5}]",,1,,,,Streak Ammo,0,0,Streak,,,,,,,,,,,,,1,1,Streak,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Normal,,,
SensorRocket,0,Ammunition_Rocket_Sensors,0,,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",,,,,,,1,,,,,,,,,,,,,,1,,,,,,,t0,5,"[{""C"":""#BA55D3"",""I"":5}]",,1,,,,LRM Ammo,0,0,Sensor,,,,,,1,,,,,,,1,1,,,1,,,,,,,,0,0,0,50,1,0.75,2,0,,1,,0.001,,0,6,enum:AudioEventList_explosion.explosion_propane_tank,"[{""Description"":{""Details"":""Remote Sensor Triggered"",""Icon"":""uixSvgIcon_equipment_TTS"",""Id"":""Snitched"",""Name"":""DETECTED!""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.15"",""operation"":""Float_Add"",""statName"":""SensorSignatureModifier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Remote Sensor Triggered"",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""Snitched2"",""Name"":""DETECTED!""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.15"",""operation"":""Float_Add"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}},{""Description"":{""Details"":""Remote Sensor Triggered"",""Icon"":""uixSvgIcon_equipment_Gyro"",""Id"":""Snitched3"",""Name"":""DETECTED!""},""durationData"":{""duration"":2,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Add"",""statName"":""LV_PROBE_PING""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}}]",30,vfxPrfPrtl_ECMtargetAdd_burst,,,,,,,,,,,,,,100,,,,,,Normal,,,
Sniper,0,Ammunition_Sniper_Shaped,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",-1,WFX_ExplosiveSmokeM,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,Sniper Ammo,0,0,SC,0,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
Sniper,0,Ammunition_Sniper_Inferno,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,WFX_BELarger,1,1,1,,,,,,,1,35,35,15,75,,,,,1,,,,,,,t0,,"[{""C"":""#DC143C"",""I"":5}]",,1,0.2,,,Sniper Ammo,0,0,Inferno,,,,,4,1,15,0.75,15,,,30,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,Normal,,,
Sniper,0,Ammunition_Sniper,0,,"Massive rounds, designed for devastating impact, to be used in an AC/20.",,WFX_ExplosiveSmokeM,2,2,2,,,,,,,1,100,,50,75,,,,,1,,,,-50,15,,,,,,1,0.2,,,Sniper Ammo,0,0,HE,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,
