battlevalue,componentsubtype,componenttype,description_cost,description_id,inventorysize,prefabidentifier,tonnage,description_details,allowedlocations,ammoid,bonusvaluea,bonusvalueb,capacity,componenttags_items,componenttags_tagsetsourcefile,criticalcomponent,custom_bonusdescriptions,custom_category,custom_flags,custom_inventorysorter,description_icon,description_manufacturer,description_model,description_name,description_purchasable,description_rarity,description_uiname,disallowedlocations,statuseffects,custom_componentexplosion,custom_volatileammo,custom_trgbcolor,canexplode,custom_requiredcategory,custom_tag
0,"""Ammunition""","""AmmunitionBox""",12000,"""Ammo_AmmunitionBox_FTL_LRM_half""",1,"""""",0.5,"""The Follow The Leader Warhead (FTL) was developed during the Star League era, this alternate munition for LRM launchers functions like a standard LRM flight in every way except one: When a target is hit, every missile in the flight will hit. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_FTL""","""""","""""",60,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""FTLLRM"",""ArtemisClustering: +50"",""MissileHP: 2"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/lrm""},{""CategoryID"":""FTLMissile""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM""","""LRM Ammo""",true,6,"""Ammo LRM FTL [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#00FFFF"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",12000,"""Ammo_AmmunitionBox_Generic_LRM_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM""","""""","""""",60,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 2"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM""","""LRM Ammo""",true,2,"""Ammo LRM [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",12000,"""Ammo_AmmunitionBox_Rotary_AC2_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC2""","""""","""""",13,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""RAC2Ammo: 13""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000022""}","""RotaryAC""","""Generic""","""H/RAC2""","""H/RAC/2 Ammo""",true,1,"""Ammo Heavy RAC/2 [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",12000,"""Ammo_AmmunitionBox_Ultra_AC2_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_UAC2""","""""","""""",13,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""UAC2Ammo: 13""]}","[{""CategoryID"":""a/a/a/uac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000009""}","""UltraAC""","""Generic""","""UAC2""","""UAC/2 Ammo""",true,1,"""Ammo UAC/2 [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_AntiMissile""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AntiMissile""","""""","""""",200,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AMSAmmo: 200""]}","[{""CategoryID"":""a/s/a/ams""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000032""}","""AMS""","""Generic""","""AMS""","""AMS Ammo""",true,1,"""Ammo AMS""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Chaff_LRM_half""",1,"""""",0.5,"""Based on one of the most Ancient Electronic Countermeasures, these rockets carry a payload of Chaff and release a blinding strobe light on detonation to fool any and all kinds of Sensors. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_Chaff""","""""","""""",60,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Dueppel"",""ImpAccuracy: 1"",""ImpSight: -10%"",""ImpSensors: -40%"",""LRMDamage: -75%"",""MissileHP: 2"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""Chaff LRM""","""LRM Chaff Ammo""",true,5,"""Ammo LRM Chaff""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#ECD26A"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Flak_AC2""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC2_Flak""","""""","""""",30,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AccuracyUnit: VTOL"",""AccuracyUnit2: +4"",""Accuracy: -2"",""AC2Ammo: 30""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000005""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC2""","""AC/2 Ammo""",true,1,"""Ammo AC/2 Flak""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,"{""Color"":""#F3F34A"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Fluid_Acid""",1,"""""",1,"""Pressurized Canister containing Acid for the Fluid gun, weakening a targets Armor Drastically. On a Critical Hit, the Pressurized Container will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Fluid_Acid""","""""","""""",8,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Acid: 30%"",""WeaponDamage: +6"",""ArmorDmgMod: +50%"",""StructureDmgMod: -50%"",""FluidAcidAmmo: 8""]}","[{""CategoryID"":""a/s/m/melee""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000036""}","""uixSvgIcon_ammoBox_Support""","""Generic""","""Acid""","""Acid Ammo""",true,1,"""Ammo Fluid Acid""","""All""",[],"{""ExplosionDamagePerAmmo"":8,""HeatDamagePerAmmo"":2,""StabilityDamagePerAmmo"":2}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Fluid_Inferno""",1,"""""",1,"""Pressurized Canister containing Inferno for the Fluid gun, coating the Target in burning Chemicals. On a Critical Hit, the Pressurized Container will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Fluid_Inferno""","""""","""""",8,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Inferno: 15"",""AlwaysStartsFire"",""FluidInfernoAmmo: 8"",""VolatileAmmo""]}","[{""CategoryID"":""a/s/m/melee""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000036""}","""uixSvgIcon_ammoBox_Support""","""Generic""","""Inferno""","""Inferno Ammo""",true,1,"""Ammo Fluid Inferno""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""HeatDamagePerAmmo"":8,""StabilityDamagePerAmmo"":1}","{""damageWeighting"":0.7}",,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Fluid_Oil""",1,"""""",1,"""Pressurized Canister containing Oil for the Fluid gun, impairing a Targets Stability and Movement. On a Critical Hit, the Pressurized Container will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Fluid_Oil""","""""","""""",8,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Oilslick: X2"",""ImpMove: 50%"",""StabDamage: 8"",""FluidOilAmmo: 8""]}","[{""CategoryID"":""a/s/m/melee""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000036""}","""uixSvgIcon_ammoBox_Support""","""Generic""","""Oil""","""Oil Ammo""",true,1,"""Ammo Fluid Oil""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""HeatDamagePerAmmo"":1,""StabilityDamagePerAmmo"":8}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Fluid_Paint""",1,"""""",1,"""Pressurized Canister containing Magnetized Paint for the Fluid gun, impairing a Targets Vision and Accuracy and covering it in high visibility paint. On a Critical Hit, the Pressurized Container will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Fluid_Paint""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Paint"",""FluidPaintAmmo: 10""]}","[{""CategoryID"":""a/s/m/melee""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000036""}","""uixSvgIcon_ammoBox_Support""","""Generic""","""Paint""","""Paint Ammo""",true,1,"""Ammo Fluid Paint""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""HeatDamagePerAmmo"":1,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_AC2""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC2""","""""","""""",30,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AC2Ammo: 30""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000005""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC2""","""AC/2 Ammo""",true,1,"""Ammo AC/2""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_HMG""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_HMG""","""""","""""",100,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""HMGAmmo: 100""]}","[{""CategoryID"":""a/a/o/mg""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000033""}","""MachineGun""","""Generic""","""HMG""","""HMG Ammo""",true,1,"""Ammo HMG""","""All""",[],"{""ExplosionDamagePerAmmo"":3,""StabilityDamagePerAmmo"":0.75}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_Harpoon""",1,"""""",1,"""A box of long metallic barbed Spikes, commonly known as a Harpoon. <b><color=#099ff2>Does not explode.</color></b>\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Harpoon""","""""","""""",8,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""NoAA"",""HarpoonAmmo: 8""]}","[{""CategoryID"":""a/a/g/taser""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000034""}","""harpoon""","""Generic""","""Harpoon""","""Harpoon Ammo""",true,1,"""Ammo Harpoon""","""All""",[],,,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_LMG""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LMG""","""""","""""",200,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""LMGAmmo: 200""]}","[{""CategoryID"":""a/a/o/mg""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000031""}","""MachineGun""","""Generic""","""LMG""","""LMG Ammo""",true,1,"""Ammo LMG""","""All""",[],"{""ExplosionDamagePerAmmo"":1,""StabilityDamagePerAmmo"":0.25}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_MG""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_MG""","""""","""""",200,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MGAmmo: 200""]}","[{""CategoryID"":""a/a/o/mg""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000032""}","""MachineGun""","""Generic""","""MG""","""MG Ammo""",true,1,"""Ammo MG""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""StabilityDamagePerAmmo"":0.5}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_MG_20shot""",1,"""""",0.1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_MG""","""""","""""",20,"[""component_type_stock"",""BLACKLISTED""]","""""",false,"{""Bonuses"":[""MGAmmo: 20""]}","[{""CategoryID"":""a/a/o/mg""}]","{""flags"":[""not_broken"",""no_salvage""]}","{""SortKey"":""000032""}","""MachineGun""","""Generic""","""MG""","""MG Ammo (20 rounds)""",true,1,"""Ammo MG (20 rounds)""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":0.5}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_MRM""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type.Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_MRM""","""""","""""",200,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 2"",""MRMAmmo: 200""]}","[{""CategoryID"":""a/m/s/mrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000042""}","""MRM""","""Generic""","""MRM""","""MRM Ammo""",true,1,"""Ammo MRM""","""All""",[],"{""ExplosionDamagePerAmmo"":5,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#565B5B"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_ProtoAC2""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_ProtoAC2""","""""","""""",40,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""ProtoAC2Ammo: 40""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000005""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""Proto AC2""","""Proto AC/2 Ammo""",true,1,"""Ammo Proto AC/2""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_SRM""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM""","""""","""""",100,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 3"",""SRMAmmo: 100""]}","[{""CategoryID"":""a/m/s/srm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000037""}","""SRM""","""Generic""","""SRM""","""SRM Ammo""",true,1,"""Ammo SRM""","""All""",[],"{""ExplosionDamagePerAmmo"":8,""StabilityDamagePerAmmo"":2}",,,,,
0,"""Ammunition""","""AmmunitionBox""",10000,"""Ammo_AmmunitionBox_Generic_Taser""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. <b><color=#099ff2>Does not explode.</color></b>\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_Taser""","""""","""""",5,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""TaserAmmo: 5""]}","[{""CategoryID"":""a/a/g/taser""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000034""}","""uixSvgIcon_ammoBox_Support""","""Generic""","""Taser""","""Taser Ammo""",true,1,"""Ammo Taser""","""All""",[],,,,,,
