category,description_cost,description_id,heatgenerated,instability,description_details,armordamagemodifier,criticaldamagemodifier,description_name,description_purchasable,description_rarity,description_uiname,heatgeneratedmodifier,hideifonlyvariant,isdamagemodifier,type,aibattlevalue,aoecapable,aoedamage,aoeheatdamage,aoerange,additionalimpactvfx,additionalimpactvfxscalex,additionalimpactvfxscaley,additionalimpactvfxscalez,colorchangerule,colorspeedchange,colorstable,damagepershot,fireterrainchance,heatdamagepershot,statuseffects,apcriticalchancemultiplier,apdamage,accuracymodifier,criticalchancemultiplier,damagemultiplier,flatjammingchance,refiremodifier,chassistagsaccuracymodifiers_unit_vtol,evasivepipsignored,amsdamage,shotswhenfired,aoeinstability,clearminefieldradius,firedurationwithoutforest,fireonsuccesshit,fireterraincellradius,fireterrainstrength,missilehealth,minefield_aoedamage,minefield_aoeheat,minefield_aoeinstability,minefield_aoerange,minefield_chance,minefield_count,minefield_damage,minefield_firedurationwithoutforest,minefield_fireonsuccesshit,minefield_fireterraincellradius,minefield_fireterrainchance,minefield_fireterrainstrength,minefield_heat,minefield_installcellrange,minefield_sfx,minefield_vfxmindistance,minefield_vfxprefab,minefield_statuseffects,directfiremodifier,amshitchance,canbeexhaustedat,maxmissradius,minmissradius,tempdesignmaskcellradius,tempdesignmaskonimpact,tempdesignmaskonimpactturns,longrange,maxrange,middlerange,projectilespeedmultiplier,shortrange,minrange,weaponeffectid,alwaysindirectvisuals,chassistagsaccuracymodifiers_unit_powerarmor,hitgenerator,canthitunaffecedbypathing,clusteringmodifier,distantvariance,streak,spreadrange,minefield_canthitunaffecedbypathing,unguided,hasshells,maxshellsdistance,minshellsdistance,projectilespershot,unseparateddamagemult,indirectfirecapable,shellsradius,aparmorshardsmod,apmaxarmorthickness,damagevariance,projectilescale_x,projectilescale_y,projectilescale_z,isdamagevariation,isstabilityvariation,distantvariancereversed,ammocategoryid,ammunitiontypeid
"""NARC""",0,"""Ammunition_Narc_Haywire""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""Narc Ammo""",false,0,"""Haywire""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#0000CD"",""I"":5}]",,,,"[{""Description"":{""Details"":""The mech's systems have been scrambled."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""HAYWIRE-Effect"",""Name"":""HAYWIRED""},""durationData"":{""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""The Mech's Movement is reduced."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect1"",""Name"":""HAYWIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.85"",""operation"":""Float_Multiply"",""statName"":""WalkSpeed""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""The Mech's Movement is reduced."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect2"",""Name"":""HAYWIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""additionalRules"":""NotSet"",""modType"":""System.Single"",""modValue"":""0.85"",""operation"":""Float_Multiply"",""statName"":""RunSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""The mech's systems have been scrambled."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect3"",""Name"":""HAYWIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.2"",""operation"":""Float_Multiply"",""statName"":""HeatGenerated"",""targetCollection"":""Weapon""},""targetingData"":{""effectTargetType"":""SingleTarget"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Visual indicator of the NARC effect"",""Icon"":""uixSvgIcon_statusMarked"",""Id"":""StatusEffect-NARC-IndicatorVFX"",""Name"":""NARC ATTACHED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":0,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":false},""effectType"":""VFXEffect"",""nature"":""Debuff"",""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":{""attachToImpactPoint"":true,""duration"":-1,""facesAttacker"":false,""isAttached"":true,""isOneShot"":false,""location"":-1,""vfxName"":""vfxPrfPrtl_narcMarker_loop""}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""NARC""",0,"""Ammunition_Narc_ShootAndSit""",0,,"""Sticky Bombs, they go off 1 turn after they land. We can't do pinpoint with these like TT. I'm making their niche high STAB damage.""",1,1,"""Narc Ammo""",false,0,"""StickyBomb""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#00FFFF"",""I"":5}]",,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Narc""",0,"""Ammunition_Narc""",0,,"""Short range missiles that deploy a targeting beacon that increases damage from subsequent missile attacks.""",1,1,"""Narc Beacon Ammo""",false,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Narc""","""Normal"""
"""POD""",0,"""Ammunition_PODS""",0,,"""Small caliber ammunition designed for long range fire in an AC/2.""",1,1,"""AC/2 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Plasma""",0,"""Ammunition_Plasma""",0,,"""GAUSS Ammo""",1,1,"""Plasma Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ProtoAC2""",0,"""Ammunition_ProtoAC2""",0,,"""Small caliber ammunition designed for long range fire in an Proto AC/2.""",1,1,"""Proto AC/2 Ammo""",false,0,"""Std""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ProtoAC4""",0,"""Ammunition_ProtoAC4""",0,,"""Small caliber ammunition designed for long range fire in an Proto AC/4.""",1,1,"""Proto AC/4 Ammo""",false,0,"""Std""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ProtoAC8""",0,"""Ammunition_ProtoAC8""",0,,"""Small caliber ammunition designed for long range fire in an Proto AC/8.""",1,1,"""Proto AC/8 Ammo""",false,0,"""sTD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC10""",0,"""Ammunition_RAC10""",0,,"""Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.""",1,1,"""Rotary AC/10 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC10""",0,"""Ammunition_RAC10_Caseless""",0,,"""Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.""",1,1,"""Rotary AC/10 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC2""",0,"""Ammunition_RAC2""",0,,"""Small caliber ammunition designed for long range fire in an AC/2.""",1,1,"""Rotary AC/2 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC2""",0,"""Ammunition_RAC2_Caseless""",0,,"""Small caliber ammunition designed for long range fire in an AC/2.""",1,1,"""Rotary AC/2 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC20""",0,"""Ammunition_RAC20""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Rotary AC/20 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC20""",0,"""Ammunition_RAC20_Caseless""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Rotary AC/20 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC5""",0,"""Ammunition_RAC5""",0,,"""Moderate caliber rounds, suitable for long range fire in an AC/5.""",1,1,"""Rotary AC/5 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAC5""",0,"""Ammunition_RAC5_Caseless""",0,,"""Moderate caliber rounds, suitable for long range fire in an AC/5.""",1,1,"""Rotary AC/5 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RAPLBGR""",0,"""Ammunition_RAPLBGR""",0,,null,1,1,"""R-AP-LBGR Ammo""",false,0,"""Normal""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Railgun""",0,"""Ammunition_Railgun""",0,,"""GAUSS Ammo""",1,1,"""Railgun Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RifleHeavy""",0,"""Ammunition_RifleHeavy""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Heavy Rifle Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#584242"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RifleHeavy""",0,"""Ammunition_RifleHeavy_APFSDS""",0,,"""This is a kinetic energy penetrator, it's damage is velocity dependant so it decreases with range. The great importance of shot placement is abstracted with variable damage.""",1.6,1,"""Heavy Rifle Ammo""",false,0,"""APFSDS""",1,,0.7,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#30723F"",""I"":5}]",,,,,0.05,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.3,45,25,0.75,0.75,0.75,true,true,,,
"""RifleLight""",0,"""Ammunition_RifleLight""",0,,"""Moderate caliber rounds, suitable for long range fire in an AC/5.""",1,1,"""Light Rifle Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#584242"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RifleLight""",0,"""Ammunition_RifleLight_APFSDS""",0,,"""This is a kinetic energy penetrator, it's damage is velocity dependant so it decreases with range. The great importance of shot placement is abstracted with variable damage.""",1.6,1,"""Light Rifle Ammo""",false,0,"""APFSDS""",1,,0.7,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#30723F"",""I"":5}]",,,,,0.05,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.3,22.5,10,0.75,0.75,0.75,true,true,,,
"""RifleMedium""",0,"""Ammunition_RifleMedium""",0,,"""Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.""",1,1,"""Medium Rifle Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#584242"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RifleMedium""",0,"""Ammunition_RifleMedium_APFSDS""",0,,"""This is a kinetic energy penetrator, it's damage is velocity dependant so it decreases with range. The great importance of shot placement is abstracted with variable damage.""",1.6,1,"""Medium Rifle Ammo""",false,0,"""APFSDS""",1,,0.7,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#30723F"",""I"":5}]",,,,,0.075,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.3,33.75,20,0.75,0.75,0.75,true,true,,,
"""RiflePot""",0,"""Ammunition_RiflePot""",0,,"""Small caliber ammunition designed for long range fire in an AC/2.""",1,1,"""Potato Rifle Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#584242"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Rocket""",0,"""Ammunition_Rocket""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""RocketMine""",0,"""Ammunition_RocketMine""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""Mine""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,true,,,,2,0,2,30,0.44,2,2,0,true,,0.01,0,0,6,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""",[],,,,40,10,,,,,,,,,,,true,,,,,,,120,true,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_ISRM""",0,-1,"""Short range missiles, inferno.""",1,1,"""Inferno SRM Ammo""",false,0,"""Inferno""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",,"[{""C"":""#D81919"",""I"":5}]",,1,4,"[{""Description"":{""Details"":""This unit is coated with burning chemicals."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoSRMHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""1"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.3,,,,,,,,,1,false,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""SRM Ammo""",false,0,"""STD""",1,,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_AMS""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""SRM Ammo""",false,0,"""AMS""",1,,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_AX""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1.5,1,"""SRM Ammo""",false,0,"""AX""",1,,0.5,"""Normal""",50,,,,,,,,,"""t0""",5,"[{""C"":""#1D7F23"",""I"":5}]",0,,,"[{""Description"":{""Details"":""This unit is coated with corrosive Acid. It will take increased Damage."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_AcidSRM"",""Name"":""Acid""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.01"",""operation"":""Float_Add"",""statName"":""DamageReductionMultiplierAll""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_ArtemisIV""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""SRM Ammo""",false,0,"""ARTIV""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#1813B2"",""I"":5}]",,,,,,,-1,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Cluster""",,4,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_Deadfire""",0,2,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""Deadfire SRM Ammo""",false,0,"""Deadfire""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#7F1D37"",""I"":5}]",,,,,,,1,,1.5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,-0.25,,,,,,,-90,-120,-60,,-30,0,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_LK""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""SRM Ammo""",false,0,"""L-K""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#00BFFF"",""I"":5}]",,,,,,,-1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_MagPulse""",0,,"""Short range missiles, inferno.""",1,1,"""Inferno SRM Ammo""",false,0,"""EMP""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",,"[{""C"":""#ff0066"",""I"":5}]",,,2,"[{""Description"":{""Details"":""This unit got by a EMP."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_MagPulse_Heat"",""Name"":""MagPulse""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Int_Multiply_Float"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""EM Interference reduces sensor efficiency."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""Effect_MagPulse_ECM"",""Name"":""SENSORS IMPAIRED""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""2"",""operation"":""Int_Add"",""statName"":""LV_ECM_JAMMED""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,0.3,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""SRM""",0,"""Ammunition_SRM_Tandem""",0,,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""Tandem Charge SRM Ammo""",false,0,"""Tandem""",1,,1,"""Normal""",50,,,,,,,,,"""t0""",,"[{""C"":""#EE82EE"",""I"":5}]",,,,,,4,,,0.5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
